detail_url,description,company,error
https://ikman.lk/en/ad/human-resources-hr-manager-colombo,"Mitshu Marketing (PVT) Ltd is seeking a highly experienced, dynamic, and qualified Human Resources Manager to join our growing team. If you are passionate about people management, organizational development, and creating a positive workplace culture, we invite you to apply.
Position: HR Manager
Experience: Minimum 5 Years in Human Resources
Age: 35 – 50 Years
Employment Type: Full-Time
Key Responsibilities
•	Manage the full recruitment cycle for administrative and operational positions, including advertising vacancies, screening applications, coordinating interviews, issuing offers, and onboarding new employees.
•	Administer employee orientation, documentation, and onboarding compliance.
•	Handle employee relations, disciplinary matters, conflict resolution, investigations, and performance improvement plans.
•	Maintain HR records, employee files, and HRIS while preparing HR reports and workforce metrics.
•	Coordinate payroll-related activities, leave administration, employee benefits, and policy implementation.
•	Support employee training, performance evaluations, career development, and staff engagement initiatives.
•	Ensure compliance with Sri Lankan labour laws, company policies, and HR best practices.
•	Develop and implement HR strategies that support business growth and employee satisfaction.
Required Qualifications
•	Bachelor's Degree or Higher Diploma in Human Resources, Business Administration, or a related field.
•	Minimum 5 years of proven HR management experience.
•	Knowledge of Microsoft Office applications.
•	Excellent understanding of employment legislation and HR best practices.
•	Outstanding communication, leadership, organizational, and problem-solving skills.
•	Ability to maintain strict confidentiality and professionalism.
Preferred Qualifications
•	Experience in a regulated environment will be an added advantage.
•	Prior experience in recruitment, credentialing, and workforce planning.
Compensation & Benefits
•	Attractive salary package (commensurate with qualifications and experience).
•	Professional development and career growth opportunities.
•	Friendly and professional working environment.
How to Apply
Interested candidates are invited to send their updated CV to:
📧 shakir@mitshu.lk
Application Deadline: 10th July 2026
Join Mitshu Marketing (PVT) Ltd and become part of a team committed to excellence, innovation, and professional growth.",,
https://ikman.lk/en/ad/assistant-hr-manager-colombo-2,"We are seeking a dynamic Assistant HR Manager to support the overall Human Resources function at a leading hotel in Wattala. This role is responsible for ensuring smooth day-to-day HR operations in line with company policies and hospitality industry standards, including recruitment coordination, employee relations, payroll support, and maintaining HR compliance.
Location: Wattala, Sri Lanka
Working Hours: To be discussed during the interview
Salary Range:  LKR 100,000 – 150,000
Service Charge: Approx. LKR 35,000 – 45,000
Additional benefits as per company policy
Key Responsibilities
Assist in the end-to-end recruitment and selection process, including sourcing, screening, and coordinating interviews
Support employee relations by addressing staff queries and maintaining a positive work environment
Maintain and update employee records, HR databases, and documentation accurately
Assist in payroll coordination, attendance tracking, and leave management
Support performance management processes and disciplinary procedures
Ensure compliance with company HR policies and local labour laws
Handle confidential employee information with professionalism and discretion
Qualifications & Requirements
Male candidate, below 40 years of age
Minimum 2 years of experience in HR, preferably within the hospitality industry
Strong communication and interpersonal skills
Good knowledge of HR practices and Sri Lankan labor regulations
Ability to manage sensitive information with high confidentiality
Strong organizational and multitasking abilities
Upload your CV at our website (word doc/Pdf preferred) at https://lankastaff.lk/jobs-list/
Please select the category overseas jobs. Search for Job No: 9452
You may apply for our other jobs too. If you have any specific questions or query, you may send an email us at admin@lankastaff.lk
PH 0117133080",,
https://ikman.lk/en/ad/hr-assistant-kurunegala-kurunegala-10,"🎯 HR ඩිප්ලෝමාවක් කරලා තාමත් රැකියාවක් හොයනවද?
😔 ""ඩිප්ලෝමාව කරලාත් තාම ගෙදර..."" කියලා පසුතැවෙන්න එපා!
💼 ඔබටත් දැන් හොඳ රැකියා අවස්ථාවක්!
📍 කුරුණෑගල පිහිටි ප්‍රසිද්ධ පෞද්ගලික ආයතනයක් සඳහාHR Assistant තනතුරට සුදුසු අය බඳවා ගනු ලැබේ.
✅ සුදුසුකම්
🔹 වයස අවුරුදු 18 – 35 අතර විය යුතුය.
🔹 මානව සම්පත් කළමනාකරණ (HR) ඩිප්ලෝමාව හදාරමින් හෝ හදාරා අවසන් කර තිබිය යුතුය.
🔹 ගැහැණු / පිරිමි දෙපාර්ශ්වයටම අයදුම් කළ හැක.
🎁
✨ ඉහළ වැටුප්
✨ වෘත්තීය දියුණුවට අවස්ථා
⚠️ පුරප්පාඩු සීමිතයි!
📲 අදම ඔබගේ අයදුම්පත WhatsApp කරන්න
076 966 4065
📞 වැඩි විස්තර සඳහා අමතන්න
070 463 6235
074 124 3099",,
https://ikman.lk/en/ad/hr-executive-male-female-kandykatugastota-kandy,"HR Executive
We are hiring a HR Executive
------------------
We Milky Bakers & Confectionary (Pvt )Ltd in kandy leading Bakery Products Manufacture in Central Province .
We urgent with following position
* Age 25-40 years
*  A Digree in HR or Business  Administration
* Sound Computer Skills on MS Office
* 3 Years working experience  in a Similar position
Milky Bakers & Confectionary (Pvt)Ltd
Medawala Road
katugastota",,
https://ikman.lk/en/ad/hr-cum-pa-female-kalutara-12,"We are looking for a girl to perform Hr and secretary functions of the company. Whatsup cv. Must be outgoing personality with hard working.
Should have passed O/L and university undergraduates with final year internship period are mostly welcome.  thanks",,
https://ikman.lk/en/ad/hr-intern-male-colombo,"💼 𝐏𝐎𝐒𝐈𝐓𝐈𝐎𝐍 : HR Intern (Full Time | Male | Location – Colombo)
🏢 ITS Grandeur (Pvt) Limited
💠 𝐑𝐄𝐐𝐔𝐈𝐑𝐄𝐌𝐄𝐍𝐓𝐒 : | # 💠 𝐂𝐀𝐍𝐃𝐈𝐃𝐀𝐓𝐄 𝐏𝐑𝐎𝐅𝐈𝐋𝐄 :
【~】✪ Currently following a degree or a HR course
【~】✪ Should have a flair for customer service
【~】✪ Excellent English communication skills (both written and verbal)
【~】✪ Self-motivated, result-oriented, and able to work independently
【~】✪ Any previous working/internship experience will be an added advantage
【~】✪ Should be able to join immediately
【~】✪ Male candidates only (as specified by the employer)
💠 𝐑𝐄𝐒𝐏𝐎𝐍𝐒𝐈𝐁𝐈𝐋𝐈𝐓𝐈𝐄𝐒 : | # 💠 𝐉𝐎𝐁 𝐏𝐑𝐎𝐅𝐈𝐋𝐄 :
【~】✪ Support in regular HR activities of client companies
【~】✪ Respond to client and potential customer queries
【~】✪ Screening of CVs and updating candidate database
【~】✪ Attend to payroll matters of client companies
【~】✪ Generate businesses and leads
✅ 𝐁𝐄𝐍𝐄𝐅𝐈𝐓𝐒 :
【~】✪ We offer an attractive remuneration package & incentives that are above market standards for the suitable candidate.
【~】✪ Hands-on experience in HR operations across multiple client companies
【~】✪ Opportunity to develop customer service and business development skills
【~】✪ Exposure to payroll management and recruitment processes
【~】✪ Career growth opportunities within a dynamic organization
✅ 𝐇𝐎𝐖 𝐓𝐎 𝐀𝐏𝐏𝐋𝐘 ✍️ :
If you feel you are the right individual for the above position, then apply via ""𝗔𝗽𝗽𝗹𝘆 𝗡𝗼𝘄"" of this advert.
📌 Forward your CV to the email below.
[ 𝐖𝐄 𝐇𝐈𝐆𝐇𝐋𝐘 𝐈𝐍𝐅𝐎𝐑𝐌 𝐀𝐋𝐋 𝐓𝐇𝐄 𝐂𝐀𝐍𝐃𝐈𝐃𝐀𝐓𝐄𝐒 𝐓𝐎 𝐌𝐄𝐍𝐓𝐈𝐎𝐍 𝐀 𝐕𝐀𝐋𝐈𝐃 𝐌𝐎𝐁𝐈𝐋𝐄 𝐍𝐔𝐌𝐁𝐄𝐑 & 𝐈𝐓 𝐈𝐒 𝐂𝐎𝐌𝐏𝐔𝐋𝐒𝐎𝐑𝐘 𝐓𝐎 𝐀𝐓𝐓𝐀𝐂𝐇 𝐘𝐎𝐔𝐑 𝐂𝐕 𝐁𝐘 𝐔𝐏𝐃𝐀𝐓𝐈𝐍𝐆 𝐘𝐎𝐔𝐑 ""𝗜𝗞𝗠𝗔𝗡 𝗥𝗘𝗦𝗨𝗠𝗘"" ]
＃ 📧 𝓔𝓶𝓪𝓲𝓵 :
cv@itsgrandeur.lk
🌐 𝐂𝐎𝐌𝐏𝐀𝐍𝐘 𝐈𝐍𝐅𝐎 :
ITS Grandeur (Pvt) Limited
🌐 www.itsgrandeur.lk",,
https://ikman.lk/en/ad/hr-intern-male-colombo-1,"💼 𝐏𝐎𝐒𝐈𝐓𝐈𝐎𝐍 : HR Intern (Full Time | Male | Location – Colombo)
🏢 ITS Grandeur (Pvt) Limited
💠 𝐑𝐄𝐐𝐔𝐈𝐑𝐄𝐌𝐄𝐍𝐓𝐒 : | # 💠 𝐂𝐀𝐍𝐃𝐈𝐃𝐀𝐓𝐄 𝐏𝐑𝐎𝐅𝐈𝐋𝐄 :
【~】✪ Currently following a degree or a HR course
【~】✪ Should have a flair for customer service
【~】✪ Excellent English communication skills (both written and verbal)
【~】✪ Self-motivated, result-oriented, and able to work independently
【~】✪ Any previous working/internship experience will be an added advantage
【~】✪ Should be able to join immediately
【~】✪ Male candidates only (as specified by the employer)
💠 𝐑𝐄𝐒𝐏𝐎𝐍𝐒𝐈𝐁𝐈𝐋𝐈𝐓𝐈𝐄𝐒 : | # 💠 𝐉𝐎𝐁 𝐏𝐑𝐎𝐅𝐈𝐋𝐄 :
【~】✪ Support in regular HR activities of client companies
【~】✪ Respond to client and potential customer queries
【~】✪ Screening of CVs and updating candidate database
【~】✪ Attend to payroll matters of client companies
【~】✪ Generate businesses and leads
✅ 𝐁𝐄𝐍𝐄𝐅𝐈𝐓𝐒 :
【~】✪ We offer an attractive remuneration package & incentives that are above market standards for the suitable candidate.
【~】✪ Hands-on experience in HR operations across multiple client companies
【~】✪ Opportunity to develop customer service and business development skills
【~】✪ Exposure to payroll management and recruitment processes
【~】✪ Career growth opportunities within a dynamic organization
✅ 𝐇𝐎𝐖 𝐓𝐎 𝐀𝐏𝐏𝐋𝐘 ✍️ :
If you feel you are the right individual for the above position, then apply via ""𝗔𝗽𝗽𝗹𝘆 𝗡𝗼𝘄"" of this advert.
📌 Forward your CV to the email below.
[ 𝐖𝐄 𝐇𝐈𝐆𝐇𝐋𝐘 𝐈𝐍𝐅𝐎𝐑𝐌 𝐀𝐋𝐋 𝐓𝐇𝐄 𝐂𝐀𝐍𝐃𝐈𝐃𝐀𝐓𝐄𝐒 𝐓𝐎 𝐌𝐄𝐍𝐓𝐈𝐎𝐍 𝐀 𝐕𝐀𝐋𝐈𝐃 𝐌𝐎𝐁𝐈𝐋𝐄 𝐍𝐔𝐌𝐁𝐄𝐑 & 𝐈𝐓 𝐈𝐒 𝐂𝐎𝐌𝐏𝐔𝐋𝐒𝐎𝐑𝐘 𝐓𝐎 𝐀𝐓𝐓𝐀𝐂𝐇 𝐘𝐎𝐔𝐑 𝐂𝐕 𝐁𝐘 𝐔𝐏𝐃𝐀𝐓𝐈𝐍𝐆 𝐘𝐎𝐔𝐑 ""𝗜𝗞𝗠𝗔𝗡 𝗥𝗘𝗦𝗨𝗠𝗘"" ]
＃ 📧 𝓔𝓶𝓪𝓲𝓵 :
cv@itsgrandeur.lk
🌐 𝐂𝐎𝐌𝐏𝐀𝐍𝐘 𝐈𝐍𝐅𝐎 :
ITS Grandeur (Pvt) Limited
🌐 www.itsgrandeur.lk",,
https://ikman.lk/en/ad/hr-assistant-colombo-562,"H.R. ASSISTANT
With suitable qualifications and a minimum of 3 years’ experience. Age below 45 years. Should be knowledgeable in all aspects of Labour issues and capable of independently handle matters pertaining to employees of the Company.
Kindly forward your complete resume to reach us within 10 days.
Manager,
Penguin Toys & Novelties (Pvt) Ltd,
2nd Floor, Penguin Center,
106-2/1, Prince Street, Colombo-11.
Email : info@penguintoys.lk",,
https://ikman.lk/en/ad/hr-staff-officer-nuwara-eliya,"வேலை வாய்பு – பயிற்சியுடன் வேலை 🚨
📚 HR & Business Management பயிற்சி திட்டம்
✨ பயிற்சி முடிவில் சான்றிதழ்
✨ சுற்றுலா & கார் போனஸ் வாய்புகள் 🚗
✨ உணவு மற்றும் தங்குமிடம் இலவசம் 🍛
📌 காலியிடங்கள்:
🔹 மேற்பார்வையாளர்
🔹 உதவி அலுவலக அதிகாரி
🔹 நிர்வாகி
🔹 தொழில்நுட்ப வல்லுநர்
💰 பயிற்சி காலம் – ரூ.30,000 – 55,000
💰 பயிற்சிக்குப் பிறகு – ரூ.75,000+
📍 களுத்துறை | மதுக்கம | காலி  |அழுத்கம |  கொழும்பு| மட்டக்களப்பு |கல்முனை|பொலன்னறுவை | தம்புள்ளை | கண்டி  |ஹட்டன் | நுவரெலியா
🏠 பயிற்சிக்குப் பிறகு உங்கள் பகுதியிலேயே வேலை செய்யும் வாய்பு
📞 தொடர்பு கொள்ள:
0743552152/
0764845202
⚡ குறைந்த காலியிடங்கள் – இப்போதே விண்ணப்பிக்கவும்!",,
https://ikman.lk/en/ad/recruitment-executive-colombo-12,"Founded in 1968 by Aban Pestonjee, Abans Group is a leading conglomerate that offers targeted solutions ranging from real estate and engineering to retail and finance, which aim to enhance the lives of Sri Lankan citizens. Join the Abans Group to experience a rewarding career!
Key Responsibilities
Attract suitable candidates for relevant positions from Colombo and outstation locations
Handle end-to-end recruitment and onboarding processes
Guide suitable candidates to the relevant locations to fill vacancies
Manage bulk recruitment requirements within defined timelines
What We Are Looking For
Degree or professional qualification in HRM or related field
1–3 years of experience in Recruitment
Sale & Marketing Experience will be an added advantage
Experience in technical hiring will be an added advantage
Ability to work independently and meet deadlines
Valid riding license with own motorcycle is mandatory",,
https://ikman.lk/en/ad/hr-manager-female-colombo-1,"Job place: R.S.Rupasinghe Ukaskaruwo (Pvt) Ltd, Moratuwa branch
Qualifications needed: A/L
EXPERIENCE IN FINANCIAL COMPANY/BANK IN MANAGEMENT FIELD OR AS A RETIRED BANK OFFICER IS CONSIDERED AS ADDED QUALIFICATIONS
Working hours: 8am to 6pm
*Permanent job from 1st appointment date
*EPF,ETF facility
* incentives, OT,bonuses and salary
***************************************
Any female applicant within age 20 to 50 can apply on or before 2026.7.10
************************
How to apply
1.whatsapp your cv to 0772832691
2.call 0772832691 if you need assistance (optional)
3. Keep ready, your full original certificates file (including original OL,AL certificates)
4.after that we will call you and inform interview date
Thanks
Call 0772832691",,
https://ikman.lk/en/ad/payroll-executive-colombo-3,,,status_410
https://ikman.lk/en/ad/hr-officer-maharagama-colombo-196,"💠 ඉහළ වැටුපක් සමඟ  HR Officer  ලෙස ඔබත් අප හා එකතු වන්න.💠
✪ දිවයින පුරා රැකියා අපේක්ෂකයින් සඳහා රැකියා අවස්ථා ✪
💼𝐏𝐎𝐒𝐈𝐓𝐈𝐎𝐍 | තනතුර HR Officer
===============================
💠 𝐑𝐄𝐐𝐔𝐈𝐑𝐄𝐌𝐄𝐍𝐓𝐒 | සුදුසුකම්:
✪ වයස අවුරුදු 19 - 40 ත් අතර
✪ පුහුණු / නුපුහුණු
✪ කාන්තා
✪ අ.පො.ස. (සා/පෙළ) හෝ අ.පො.ස. (උ/පෙළ) දක්වා
(අධ්‍යාපන සුදුසුකම් මත අදාළ තනතුරු සඳහා තෝරා ගනු ලැ‌බේ.)
✪ අදාල ක්ෂේත්‍රයේ වෘත්තීමය පළපුරුද්දක් තිබීම හා ප්‍රායෝගික කුසලතාවන් අමතර සුදුසුකමක් වේ.
✅ 𝐁𝐄𝐍𝐄𝐅𝐈𝐓𝐒 | වරප්‍රසාද:
✪ රු. 60,000/- කට වැඩි ආකර්ෂණීය මාසික වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
✪ වසරක සේවා කාලයක් නිමා කල විට ලක්ෂ 15 ක ණයක් ලබා ගැනීමේ හැකියාව.
✪ මාස 03 කට පසු වාහන දීමනාව රු.20,000/- ක්.
✪ මාස 03 කින් ගෙවල් කුලී දීමනාව රු. 15,000/- ක්.
✪ වායු සමනය කල සුවපහසු කාර්යාල කාමර
✪ නිවසටම ප්‍රවාහන පහසුකම්
✅ සම්මුඛ පරීක්‍ෂණ පැවැත්වෙන දිනය
අයදුම් කරන තනතුර සහ CV (Bio Data) එක 0778130092 අංකයට WhatsApp කරන්න.
එවිට සම්මුඛ පරීක්‍ෂණ දිනය ලැබෙනු ඇත.
✅ සම්මුඛ පරීක්‍ෂණය පවත්වන ස්ථානය
1)	බඳවා ගැනීමේ සම්මුඛ පරීක්‍ෂණ සඳහා පහත සඳහන් ස්ථානයට ඔබගේ ජීව දත්ත පත්‍රිකාව හා සහතිකපත් සමඟ පැමිණෙන්න.
2)	සම්මුඛ පරීක්‍ෂණ පැවැත්වෙන දිනය : දුරකථනයෙන් ලබා ගන්න.
3)	සම්මුඛ පරීක්‍ෂණය පැවැත්වෙන ස්ථානය : මහරගම, තරුණ සේවා සභාව අසල Innovix Internation (Pvt) Ltd ආයතනයේ බස්නාහිර පළාත් බඳවා ගැනීම් කාර්යාලයේ දී (Recruit Office) දිවයින පුරා සියලුම ශාඛා සහ කාර්යාල සඳහා බඳවා ගැනීම් හා පුහුණු කිරීම් සිදුකරන්නේ මෙම කාර්යාලය හරහා වේ.(මහරගම තරුණසේවා සභාවේ සිට 50m-100mදුරින්)
4)	සම්මුඛ පරීක්ෂණ පැවැත්වෙන වේලාව : පෙ.ව. 10.00 වන විට සම්මුඛ පරීක්ෂණය සඳහා පැමිණෙන්න.
( සම්මුඛ පරීක්‍ෂණය සඳහා පැය 2 - 3 ක් ගත වේ.)
5)	Vacancy ප්‍රමාණය 5 ක් පමණයි.
6)	රැකියාවට බඳවා ගතහොත් ඔබේ භාවිතයට ලබා දෙන වටිනා Laptop/පරිගණක/ ජංගම දුරකථන ආදී උපාංග සඳහා රු. 5,000/- ක ඇප මුදලක් තැබිය යුතුය.
✅ පහත කැමති ශාඛාවක් තෝරා ගත හැකි ය.
නාවල, නුගේගොඩ, මහරගම, කොට්ටාව",,
https://ikman.lk/en/ad/hr-executive-and-assistant-kurunegala,"HR EXECUTIVE
Join Our Human Resources Team!
We are seeking dynamic, organized, and enthusiastic individuals to join our HR Department. This is an excellent opportunity for candidates who are passionate about people management, employee engagement, and professional growth.
Requirements
HR Executive
• Degree or professional qualification in Human Resource Management or a related field
• Minimum 1-2 years of experience in HR operations
• Strong knowledge of HR functions, recruitment, and employee management
• Strong communication and organizational skills
HR Assistant
• Diploma or professional qualification in Human Resource Management or a related field
• Good communication and interpersonal skills
• Proficiency in MS Office applications
• Prior HR experience will be an added advantage
We Offer
• Attractive remuneration package
• Career growth opportunities
• Friendly and professional work environment
• Training and development opportunities",,
https://ikman.lk/en/ad/hr-assistant-colombo-558,"👨‍💼📂HR ASSISTANT 📂👨‍💼
🌟 Join a Dynamic and Growing Organization! 🌟
We are looking for an organized and proactive  HR Assistant to support daily office operations and human resource functions.
📋 Key Responsibilities:
✅ Assist with recruitment and onboarding activities
✅ Maintain employee records and documentation
✅ Coordinate office administration and correspondence
✅ Support payroll and HR-related activities
✅ Handle telephone and customer inquiries
✅ Assist management with administrative tasks
🎯 Requirements:
✔ Good communication and interpersonal skills
✔ Computer literacy (MS Office)
✔ Ability to work independently and as part of a team
✔ Prior HR/Admin experience is an advantage
🌟 What We Offer:
✨ Friendly and professional work environment
✨ Career development opportunities
✨ Attractive salary package
📌 Please apply with your expected salary and contact details.
📧 Email: afa.wexp@yahoo.com | ceo@worldexpcmb.com
🌐 www.worldexpresscmb.com
🏢 World Express CMB Ltd
No. 14, Sri Darmakerthiyarama Road, Colombo 03
☎ 011 234 2807
✔ Trainees & Retirees Can Be Considered
✔ Full-Time / Part-Time Opportunities Available
✔ Retired Service Personnel Are Welcome to Apply",,
https://ikman.lk/en/ad/bndvaa-gaeniimee-nildhaariin-recruitment-officer-gampaha,"බඳවා ගැනීමේ නිලධාරීන්.
Recruitment officer
ඔබත් ප්‍රියමනාප කතා බහ ඇති මනා පෞරුෂයකින් යුත්,වයස අවුරුදු 30 - 50ත් අතර පිරිමි පුද්ගලයෙක්ද.
දිවයිනේ ප්‍රමුඛ පෙලේ අපගේ ආයතන සදහා නිෂ්පාදන අංශය වෙනුවෙන් සේවක සේවිකා බඳවා ගැනීමේ කාර්‍ය වෙනුවෙන් ඔබව බඳවා ගැනීමට අප සූදානම්
භාෂා දෙකක් කතා කිරීමට හැකිවීම අමතර  සුදුසුකමක් වේ.( සිංහල/දෙමළ )
අපෙන් ඔබට,
* සිත් ගන්නා සුළුවැටුප්,
* සමග දීමනා
* ජංගම දුරකථනයක්
* යතුරුපැදියක්
* නොමිලේ ආහාර
* නොමිලේ නවාතැන්",,
https://ikman.lk/en/ad/hrm-admin-assistant-gampaha-1,"💼 𝐏𝐎𝐒𝐈𝐓𝐈𝐎𝐍 : HRM / ADMIN ASSISTANT
💠 𝐑𝐄𝐐𝐔𝐈𝐑𝐄𝐌𝐄𝐍𝐓𝐒 :
【~】✪ Academic qualification in Human Resource Management, Business Administration, or Management
【~】✪ Good knowledge of office administration procedures
【~】✪ Computer literacy in MS Office applications
【~】✪ Strong communication and interpersonal skills
【~】✪ Previous experience will be an added advantage
💠 𝐂𝐀𝐍𝐃𝐈𝐃𝐀𝐓𝐄 𝐏𝐑𝐎𝐅𝐈𝐋𝐄 :
【~】✪ Age between 20–40 years
【~】✪ Ability to work independently and as part of a team
【~】✪ Positive professional attitude
【~】✪ Motivated individual to support HR and Administration functions
💠 𝐑𝐄𝐒𝐏𝐎𝐍𝐒𝐈𝐁𝐈𝐋𝐈𝐓𝐈𝐄𝐒 :
【~】✪ Support Human Resources and Administration functions
【~】✪ Assist with office administration procedures
【~】✪ Handle HR-related documentation and coordination tasks
💠 𝐉𝐎𝐁 𝐏𝐑𝐎𝐅𝐈𝐋𝐄 :
【~】✪ Full-time role in HR & Administration department
【~】✪ Collaborative team environment
【~】✪ Opportunity to grow within the organization
✅ 𝐁𝐄𝐍𝐄𝐅𝐈𝐓𝐒 :
【~】✪ We offer an attractive remuneration package & incentives that are above market standards for the suitable candidate.
✅ 𝐇𝐎𝐖 𝐓𝐎 𝐀𝐏𝐏𝐋𝐘 ✍️ :
If you feel you are the right individual for the above position, then WhatsApp your CV to:
📞 94 77 272 8026 / 0772728026
[ 𝐖𝐄 𝐇𝐈𝐆𝐇𝐋𝐘 𝐈𝐍𝐅𝐎𝐑𝐌 𝐀𝐋𝐋 𝐓𝐇𝐄 𝐂𝐀𝐍𝐃𝐈𝐃𝐀𝐓𝐄𝐒 𝐓𝐎 𝐌𝐄𝐍𝐓𝐈𝐎𝐍 𝐀 𝐕𝐀𝐋𝐈𝐃 𝐌𝐎𝐁𝐈𝐋𝐄 𝐍𝐔𝐌𝐁𝐄𝐑 & 𝐈𝐓 𝐈𝐒 𝐂𝐎𝐌𝐏𝐔𝐋𝐒𝐎𝐑𝐘 𝐓𝐎 𝐀𝐓𝐓𝐀𝐂𝐇 𝐘𝐎𝐔𝐑 𝐂𝐕 ]
＃📳 𝓒𝓸𝓷𝓽𝓪𝓬𝓽 : 94 77 272 8026 / 0772728026
＃ 📧 𝐸𝓂𝒶𝒾𝓁:  eaglefeed567@gmail.com",,
https://ikman.lk/en/ad/hr-executive-recruitment-operations-anuradhapura,"Key Requirements
End-to-end recruitment (sourcing, screening, interviewing, onboarding)
Coordination with clients and internal teams for manpower needs
HR operations support (attendance, documentation, compliance)
Maintaining recruitment trackers and reports
Coordination between head office and site operations
Key Responsibilities / Qualifications
Degree or diploma in HR, Business Administration, or related field
2–4 years experience in recruitment/HR operations
Strong communication and coordination skills
Ability to manage multiple vacancies under deadlines
MS Office and job portal proficiency",,
https://ikman.lk/en/ad/hr-manager-colombo-245,"🔹 Key Responsibilities
- Payroll preparation & processing (monthly salary sheets)
- EPF/ETF and social security contributions calculation (as per Sri Lankan wage laws)
- Overtime, incentives, and allowances calculation
- Maintain employee records (attendance, leave, salary history)
- alary disbursement via bank transfer/cash
- Prepare payroll and HR reports for management
- Recruitment support: job postings, shortlisting, arranging interviews
- Employee onboarding & documentation (contracts, personal files)
- Attendance & leave management
- Maintain accurate and updated employee files
- Assist with performance appraisals
- Support training & development programs
- Handling full-cycle recruitment when required
🔹 Qualifications
Educational & Professional Qualifications
- Bachelor’s Degree in Human Resource Management / Business Management / Accounting / Commerce
(e.g., BBA, BBM, BCom, or equivalent)
Professional Qualification in HR (preferred)
- PQHRM (CIPM – Sri Lanka)
- CHRM / CCHRM
- Accounting or Finance Qualification (added advantage)
- AAT (Partly/fully qualified)
- CMA / ACCA (Foundation Level)
- Strong proficiency in MS Office and HR/Payroll software
🔹 Experience & Skills
- Minimum 2 years of Experiences in Human Resources Management, including recruitment, performance management, and employee relations
- Good understanding of HR policies, labor laws, and compliance standards in Sri Lanka
- Excellent organizational, leadership, and decision-making skills
- Strong interpersonal communication and conflict resolution abilities
- Experience in change management or organizational development is an added advantage
🔹 How to Apply
Submit your CV to hr@ecarro.cn with the subject:
“HR Manager Application”",,
https://ikman.lk/en/ad/human-resources-assistant-male-colombo,"HUMAN RESOURCES ASSISTANT MALE
Sri Lanka’s leading Home Healthcare Service Institute, established in 2007 and approved by the Ministry of Health, is seeking a suitable candidate for the position of Human Resources Assistant
The selected candidate will be responsible for assisting in the deployment and management of over 1,600 nurses assigned to patients receiving residential care at their homes in Colombo and surrounding areas.
Position: Human Resources Assistant
Key Responsibilities:
1. Coordinating and deploying nursing staff to patients’ residences.
2. Managing employee-related matters and daily staff coordination.
3. Answering employee calls and providing necessary assistance.
4. Maintaining staff records and related documentation.
5. Supporting HR and administrative operations.
Qualifications & Requirements:
1. Male candidate, aged between 25 – 50 years.
2. Minimum 2 years’ experience in Human Resources or a similar position.
3. Experience in managing employees will be an added advantage.
4. Computer literacy, especially in Microsoft Word and Excel.
5. Ability to answer employee calls from 7.00 a.m. to 8.30 p.m.
6. Good communication, coordination, and problem-solving skills.
Working Hours:
Monday to Friday: 8.30 a.m. to 5.00 p.m.
Weekend: One working day, either Saturday or Sunday, from 8.00 a.m. to 2.00 p.m.
One day off will be provided during the weekend.
Salary:
Rs. 80,000 – Rs. 85,000 per month
Negotiable according to qualifications and experience.
Permanent employment with annual salary increments.
Please forward your CV with a recent photograph to:
Email: mail@royalnursinghome.com
WhatsApp: 071 610 1010
Royal Nursing Home (Pvt) Ltd
No. 52, De Saram Road,
Mount Lavinia.
www.royalnursinghome.com",,
https://ikman.lk/en/ad/hr-assistant-branch-coordinator-head-office-colombo,"Head Office Branch
(Male / Female)
Job Profile
	You will be directly reporting to the Branch Manager and the Head Office Management.
	Updating and maintaining all employees' attendance and leave records into the system and preparation of monthly salary.
	Preparation of monthly invoices with the supportive documents.
	Assisting the Branch Manager and Visiting Officers to handle labour matters and grievances.
	Preparation of EPF/ETF and gratuity.
	Handling of petty cash and reconciliation.
	Maintaining personal files and related documents.
Candidate Profile
	Certificate / Diploma in HR or Business Administration
	Excellent oral and written communication skills in English & Sinhala.
	Tamil knowledge will be an added bonus.
	I should be a team player and a fast learner & should be able to work under pressure.
	Knowledge in Accounting Packages with experience.
	Fair knowledge in HR & Administration.
	Computers literate and should be familiar with Microsoft office and outlook.
	Age below 35 years.
	Salary : Negotiable depending on the experience and qualifications.",,
